TIPREG,DATAPREG,CODDBI,CODNEG,TPMERC,NOMRES,ESPECI,PRAZOT,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,PREOFC,PREOFV,TOTNEG,QUATOT,VOLTOT,PREEXE,INDOPC,DATVEN,FATCOT,PTOEXE,CODISI,DISMES
1,2016-02-17,78,ITUBE67,70,ITUB,PN N1,000,R$,1.4,1.4,1.38,1.39,1.38,0.0,0.0,2,8000,11120.0,26.79,0,2016-05-16,1,0.0,BRITUBACNPR1,197
1,2016-02-17,78,ITUBE68,70,ITUBE,PN N1,000,R$,0.83,0.87,0.81,0.85,0.85,0.0,1.15,4,5400,4602.0,28.31,0,2016-05-16,1,0.0,BRITUBACNPR1,198
1,2016-02-17,78,ITUBE75,70,ITUBE,PN N1,000,R$,1.94,2.01,1.91,1.94,1.91,0.0,0.0,4,30100,58395.0,25.54,0,2016-05-16,1,0.0,BRITUBACNPR1,196
1,2016-02-17,78,ITUBE79,70,ITUBE,PN N1,000,R$,0.52,0.68,0.52,0.52,0.68,0.0,1.24,2,20100,10468.0,29.31,0,2016-05-16,1,0.0,BRITUBACNPR1,196
1,2016-02-17,78,ITUBG32,70,ITUB,PN N1,000,R$,1.55,1.55,1.55,1.55,1.55,0.0,0.0,1,1200,1860.0,28.26,0,2016-07-18,1,0.0,BRITUBACNPR1,185
1,2016-02-17,78,ITUBG6,70,ITUB,PN N1,000,R$,0.25,0.25,0.25,0.25,0.25,0.0,0.0,4,23600,5900.0,37.81,0,2016-07-18,1,0.0,BRITUBACNPR1,185
1,2016-02-17,78,ITUBH32,70,ITUB,PN N1,000,R$,1.51,1.51,1.25,1.25,1.25,0.0,0.0,2,11100,13901.0,29.12,0,2016-08-15,1,0.0,BRITUBACNPR1,191
1,2016-02-17,78,ITUBL59,70,ITUB,PN N1,000,R$,2.14,2.14,2.06,2.11,2.06,0.0,0.0,13,26600,56188.0,29.66,0,2016-12-19,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBN40,80,ITUBE,PN N1,000,R$,0.8,0.8,0.8,0.8,0.8,0.0,0.0,2,20000,16000.0,20.21,0,2017-02-20,1,0.0,BRITUBACNPR1,202
1,2016-02-17,82,ITUBN41,80,ITUBE,PN N1,000,R$,2.65,2.65,2.63,2.63,2.63,0.0,0.0,3,20100,52865.0,24.71,0,2017-02-20,1,0.0,BRITUBACNPR1,202
1,2016-02-17,82,ITUBO10,80,ITUBE,PN N1,000,R$,0.13,0.16,0.09,0.11,0.16,0.15,0.17,290,3510300,405812.0,22.09,0,2016-03-21,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBO19,80,ITUBE,PN N1,000,R$,0.03,0.03,0.02,0.02,0.02,0.0,0.0,25,90000,2500.0,19.09,0,2016-03-21,1,0.0,BRITUBACNPR1,202
1,2016-02-17,82,ITUBO21,80,ITUBE,PN N1,000,R$,0.77,1.03,0.56,0.73,0.8,0.68,0.99,132,1643660,1202020.1,25.09,0,2016-03-21,1,0.0,BRITUBACNPR1,188
1,2016-02-17,82,ITUBO26,80,ITUBE,PN N1,000,R$,1.45,1.53,1.04,1.27,1.38,0.0,0.0,69,232710,295574.9,26.22,0,2016-03-21,1,0.0,BRITUBACNPR1,188
1,2016-02-17,82,ITUBO29,80,ITUBE,PN N1,000,R$,0.12,0.15,0.07,0.08,0.12,0.05,0.0,67,242000,19802.0,21.59,0,2016-03-21,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBO32,80,ITUBE,PN N1,000,R$,0.9,0.98,0.64,0.82,0.9,0.67,0.0,141,61500,50676.0,25.31,0,2016-03-21,1,0.0,BRITUBACNPR1,188
1,2016-02-17,82,ITUBO33,80,ITUBE FM,PN N1,000,R$,0.4,0.49,0.27,0.37,0.43,0.25,0.45,129,294400,111379.0,23.84,0,2016-03-21,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBO39,80,ITUBE,PN N1,000,R$,0.31,0.31,0.23,0.23,0.23,0.0,0.0,2,1200000,276008.0,23.59,0,2016-03-21,1,0.0,BRITUBACNPR1,202
1,2016-02-17,82,ITUBO42,80,ITUBE,PN N1,000,R$,0.26,0.33,0.17,0.22,0.26,0.2,0.42,173,284300,63661.0,23.09,0,2016-03-21,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBO50,80,ITUBE,PN N1,000,R$,0.04,0.06,0.04,0.04,0.06,0.06,0.0,21,282500,13970.0,20.09,0,2016-03-21,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBO54,80,ITUBE,PN N1,000,R$,0.62,0.76,0.43,0.54,0.64,0.41,0.95,63,115300,63291.0,24.59,0,2016-03-21,1,0.0,BRITUBACNPR1,200
1,2016-02-17,82,ITUBO57,80,ITUBE,PN N1,000,R$,1.45,1.45,1.18,1.27,1.26,0.0,0.0,10,17300,22064.0,26.47,0,2016-03-21,1,0.0,BRITUBACNPR1,196
1,2016-02-17,82,ITUBO58,80,ITUBE FM,PN N1,000,R$,1.19,1.38,0.82,1.02,1.13,0.83,0.0,464,791260,809559.3,25.77,0,2016-03-21,1,0.0,BRITUBACNPR1,188
1,2016-02-17,82,ITUBO65,80,ITUBE FM,PN N1,000,R$,0.67,0.87,0.49,0.62,0.71,0.45,2.47,552,762800,476346.0,24.84,0,2016-03-21,1,0.0,BRITUBACNPR1,198
1,2016-02-17,82,ITUBO67,80,ITUBE,PN N1,000,R$,1.64,1.76,1.35,1.49,1.76,1.58,0.0,31,64100,95865.0,26.72,0,2016-03-21,1,0.0,BRITUBACNPR1,197
1,2016-02-17,82,ITUBO7,80,ITUBE,PN N1,000,R$,0.05,0.08,0.05,0.06,0.08,0.0,0.0,7,20000,1200.0,20.59,0,2016-03-21,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBO74,80,ITUBE,PN N1,000,R$,0.48,0.53,0.31,0.38,0.46,0.41,0.62,518,619900,238642.0,24.09,0,2016-03-21,1,0.0,BRITUBACNPR1,199
1,2016-02-17,82,ITUBO80,80,ITUBE,PN N1,000,R$,0.05,0.08,0.05,0.07,0.08,0.0,0.0,7,24600,1728.0,20.84,0,2016-03-21,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBO82,80,ITUBE FM,PN N1,000,R$,0.22,0.3,0.16,0.21,0.24,0.16,0.32,134,305900,65658.0,22.84,0,2016-03-21,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBO84,80,ITUBE,PN N1,000,R$,0.43,0.59,0.36,0.48,0.59,0.0,0.58,12,19600,9452.0,24.34,0,2016-03-21,1,0.0,BRITUBACNPR1,200
1,2016-02-17,82,ITUBO87,80,ITUBE,PN N1,000,R$,2.13,2.13,1.84,1.91,1.95,0.0,0.0,12,16600,31744.0,27.47,0,2016-03-21,1,0.0,BRITUBACNPR1,199
1,2016-02-17,82,ITUBO9,80,ITUBE,PN N1,000,R$,0.06,0.09,0.06,0.06,0.09,0.08,0.0,11,80500,5245.0,21.09,0,2016-03-21,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBO96,80,ITUBE,PN N1,000,R$,6.0,6.2,5.9,6.03,5.9,0.0,6.2,3,9000,54300.0,31.45,0,2016-03-21,1,0.0,BRITUBACNPR1,186
1,2016-02-17,82,ITUBP4,80,ITUBE FM,PN N1,000,R$,0.75,0.81,0.55,0.67,0.69,0.0,0.0,30,110500,74579.0,23.79,0,2016-04-18,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBP40,80,ITUBE,PN N1,000,R$,0.21,0.21,0.18,0.19,0.2,0.0,0.0,16,73600,14536.0,20.81,0,2016-04-18,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBP45,80,ITUBE,PN N1,000,R$,1.15,1.17,1.06,1.1,1.06,0.0,0.0,5,92200,102072.0,25.11,0,2016-04-18,1,0.0,BRITUBACNPR1,189
1,2016-02-17,82,ITUBP46,80,ITUBE,PN N1,000,R$,1.2,1.2,1.2,1.2,1.2,0.0,0.0,1,2200,2640.0,25.33,0,2016-04-18,1,0.0,BRITUBACNPR1,189
1,2016-02-17,82,ITUBP52,80,ITUBE FM,PN N1,000,R$,0.48,0.49,0.38,0.44,0.49,0.0,0.0,37,86300,38126.0,22.81,0,2016-04-18,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBP56,80,ITUBE,PN N1,000,R$,1.55,1.7,1.55,1.6,1.7,0.0,0.0,3,6200,9940.0,26.33,0,2016-04-18,1,0.0,BRITUBACNPR1,196
1,2016-02-17,82,ITUBP6,80,ITUBE FM,PN N1,000,R$,1.49,1.7,1.18,1.38,1.45,0.0,0.0,129,255400,354973.0,25.83,0,2016-04-18,1,0.0,BRITUBACNPR1,196
1,2016-02-17,82,ITUBP61,80,ITUBE,PN N1,000,R$,0.28,0.28,0.22,0.25,0.22,0.0,0.0,15,64700,16642.0,21.56,0,2016-04-18,1,0.0,BRITUBACNPR1,202
1,2016-02-17,82,ITUBP62,80,ITUBE,PN N1,000,R$,0.35,0.35,0.35,0.35,0.35,0.0,0.0,1,4000,1400.0,22.56,0,2016-04-18,1,0.0,BRITUBACNPR1,202
1,2016-02-17,82,ITUBP64,80,ITUBE FM,PN N1,000,R$,0.87,0.99,0.74,0.85,0.92,0.0,0.0,144,85800,73480.0,24.54,0,2016-04-18,1,0.0,BRITUBACNPR1,202
1,2016-02-17,82,ITUBP66,80,ITUBE,PN N1,000,R$,1.57,1.57,1.57,1.57,1.57,0.0,0.0,1,2200,3454.0,26.08,0,2016-04-18,1,0.0,BRITUBACNPR1,200
1,2016-02-17,82,ITUBP71,80,ITUBE,PN N1,000,R$,0.3,0.3,0.26,0.28,0.26,0.0,0.0,12,65000,18530.0,21.81,0,2016-04-18,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBP72,80,ITUBE,PN N1,000,R$,0.3,0.3,0.27,0.28,0.27,0.0,0.0,3,10000,2800.0,22.06,0,2016-04-18,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBP74,80,ITUBE,PN N1,000,R$,0.72,0.73,0.72,0.72,0.73,0.0,0.0,2,20200,14546.0,24.04,0,2016-04-18,1,0.0,BRITUBACNPR1,202
1,2016-02-17,82,ITUBP95,80,ITUBE,PN N1,000,R$,1.31,1.31,1.31,1.31,1.31,0.0,0.0,1,2200,2882.0,25.58,0,2016-04-18,1,0.0,BRITUBACNPR1,198
1,2016-02-17,82,ITUBQ29,80,ITUBE,PN N1,000,R$,1.53,1.53,1.4,1.46,1.4,0.0,0.0,6,20000,29300.0,25.79,0,2016-05-16,1,0.0,BRITUBACNPR1,190
1,2016-02-17,82,ITUBQ65,80,ITUBE,PN N1,000,R$,1.37,1.37,1.37,1.37,1.37,0.0,0.0,1,20000,27400.0,25.02,0,2016-05-16,1,0.0,BRITUBACNPR1,197
1,2016-02-17,82,ITUBQ72,80,ITUBE,PN N1,000,R$,0.35,0.53,0.35,0.35,0.53,0.0,0.0,4,3600,1292.0,22.54,0,2016-05-16,1,0.0,BRITUBACNPR1,197
1,2016-02-17,82,ITUBQ73,80,ITUBE,PN N1,000,R$,0.85,0.85,0.85,0.85,0.85,0.0,0.0,1,20000,17000.0,23.54,0,2016-05-16,1,0.0,BRITUBACNPR1,201
1,2016-02-17,82,ITUBQ75,80,ITUBE,PN N1,000,R$,1.43,1.46,1.43,1.43,1.45,0.0,1.7,4,33400,47831.0,25.54,0,2016-05-16,1,0.0,BRITUBACNPR1,196
1,2016-02-17,82,ITUBS55,80,ITUBE,PN N1,000,R$,1.55,1.55,1.55,1.55,1.55,0.0,0.0,2,1200,1860.0,25.56,0,2016-07-18,1,0.0,BRITUBACNPR1,202
1,2016-02-17,82,ITUBT2,80,ITUBE,PN N1,000,R$,1.0,1.0,0.9,0.9,0.9,0.0,0.0,2,11100,10000.0,22.19,0,2016-08-15,1,0.0,BRITUBACNPR1,202
1,2016-02-17,82,ITUBT54,80,ITUBE,PN N1,000,R$,2.0,2.15,2.0,2.14,2.15,0.0,0.0,2,11100,23850.0,24.6,0,2016-08-15,1,0.0,BRITUBACNPR1,202
1,2016-02-17,14,IVVB11,10,ISHARE SP500,CI,,R$,79.23,79.31,78.68,79.1,79.0,78.5,79.0,25,18670,1476949.3,0.0,0,9999-12-31,1,0.0,BRIVVBCTF001,100
1,2016-02-17,02,JBDU4,10,J B DUARTE,PN,,R$,4.69,4.75,4.5,4.66,4.74,4.5,4.75,6,900,4202.0,0.0,0,9999-12-31,1,0.0,BRJBDUACNPR3,138
1,2016-02-17,96,JBDU4F,20,J B DUARTE,PN,,R$,3.79,4.48,3.79,4.17,4.48,4.0,4.48,3,9,37.56,0.0,0,9999-12-31,1,0.0,BRJBDUACNPR3,138
1,2016-02-17,02,JBSS3,10,JBS,ON NM,,R$,10.79,11.45,10.73,11.15,11.35,11.26,11.35,32215,10257100,114420610.0,0.0,0,9999-12-31,1,0.0,BRJBSSACNOR8,110
1,2016-02-17,96,JBSS3F,20,JBS,ON NM,,R$,10.91,11.43,10.91,11.12,11.23,11.23,11.44,108,3269,36370.09,0.0,0,9999-12-31,1,0.0,BRJBSSACNOR8,110
1,2016-02-17,78,JBSSC11,70,JBSS,ON NM,000,R$,1.0,1.1,1.0,1.02,1.1,0.29,0.0,4,18000,18403.0,11.0,0,2016-03-21,1,0.0,BRJBSSACNOR8,110
1,2016-02-17,78,JBSSC12,70,JBSS,ON NM,000,R$,0.69,0.7,0.59,0.67,0.65,0.0,0.7,6,9000,6099.0,12.0,0,2016-03-21,1,0.0,BRJBSSACNOR8,110
1,2016-02-17,78,JBSSC13,70,JBSS,ON NM,000,R$,0.29,0.29,0.29,0.29,0.29,0.0,0.0,1,100,29.0,13.0,0,2016-03-21,1,0.0,BRJBSSACNOR8,110
1,2016-02-17,78,JBSSC44,70,JBSS,ON NM,000,R$,0.1,0.1,0.1,0.1,0.1,0.0,0.0,1,100,10.0,14.5,0,2016-03-21,1,0.0,BRJBSSACNOR8,110
1,2016-02-17,82,JBSSO11,80,JBSSE,ON NM,000,R$,0.59,0.59,0.59,0.59,0.59,0.0,0.7,1,700,413.0,11.0,0,2016-03-21,1,0.0,BRJBSSACNOR8,110
1,2016-02-17,82,JBSSO12,80,JBSSE,ON NM,000,R$,1.3,1.3,1.3,1.3,1.3,0.0,0.0,1,100,130.0,12.0,0,2016-03-21,1,0.0,BRJBSSACNOR8,110
1,2016-02-17,82,JBSSP11,80,JBSSE,ON NM,000,R$,0.8,0.8,0.8,0.8,0.8,0.0,0.82,1,100,80.0,11.0,0,2016-04-18,1,0.0,BRJBSSACNOR8,110
1,2016-02-17,02,JHSF3,10,JHSF PART,ON NM,,R$,1.28,1.33,1.24,1.27,1.28,1.27,1.28,537,273500,349992.0,0.0,0,9999-12-31,1,0.0,BRJHSFACNOR2,113
1,2016-02-17,96,JHSF3F,20,JHSF PART,ON NM,,R$,1.28,1.28,1.26,1.26,1.26,1.21,1.31,5,150,189.7,0.0,0,9999-12-31,1,0.0,BRJHSFACNOR2,113
1,2016-02-17,02,JNJB34,10,JOHNSON,DRN,,R$,410.62,410.62,410.62,410.62,410.62,0.0,0.0,1,100,41062.0,0.0,0,9999-12-31,1,0.0,BRJNJBBDR002,116
1,2016-02-17,02,JPMC34,10,JPMORGAN,DRN,,R$,117.45,117.45,117.45,117.45,117.45,0.0,131.0,2,1200,140940.0,0.0,0,9999-12-31,1,0.0,BRJPMCBDR009,116
1,2016-02-17,12,JRDM11B,10,FII SHOPJSUL,CI ER MB,,R$,57.94,58.05,57.93,57.98,58.02,58.03,58.3,20,1642,95210.59,0.0,0,9999-12-31,1,0.0,BRJRDMCTF002,141
1,2016-02-17,02,JSLG3,10,JSL,ON NM,,R$,6.7,6.7,6.6,6.64,6.63,6.62,6.65,55,16800,111596.0,0.0,0,9999-12-31,1,0.0,BRJSLGACNOR2,111
1,2016-02-17,12,JSRE11,10,FII JS REAL,CI,,R$,82.86,85.93,81.07,83.46,84.05,84.05,85.5,64,3135,261656.01,0.0,0,9999-12-31,1,0.0,BRJSRECTF007,159
1,2016-02-17,02,KEPL3,10,KEPLER WEBER,ON,,R$,12.0,12.44,11.83,12.16,12.03,12.03,12.25,101,85500,1039680.0,0.0,0,9999-12-31,1,0.0,BRKEPLACNOR1,45
1,2016-02-17,96,KEPL3F,20,KEPLER WEBER,ON,,R$,12.14,12.35,12.14,12.22,12.35,11.85,13.0,2,50,611.2,0.0,0,9999-12-31,1,0.0,BRKEPLACNOR1,45
1,2016-02-17,02,KLBN11,10,KLABIN S/A,UNT ED N2,,R$,20.65,21.08,20.54,20.78,20.78,20.68,20.78,11560,3183300,66165442.0,0.0,0,9999-12-31,1,0.0,BRKLBNCDAM18,109
1,2016-02-17,96,KLBN11F,20,KLABIN S/A,UNT ED N2,,R$,20.97,21.0,20.6,20.8,20.66,20.66,21.0,34,801,16661.11,0.0,0,9999-12-31,1,0.0,BRKLBNCDAM18,109
1,2016-02-17,02,KLBN4,10,KLABIN S/A,PN ED N2,,R$,3.35,3.37,3.32,3.33,3.37,3.34,3.37,98,47300,157974.0,0.0,0,9999-12-31,1,0.0,BRKLBNACNPR9,137
1,2016-02-17,96,KLBN4F,20,KLABIN S/A,PN ED N2,,R$,3.36,3.36,3.36,3.36,3.36,3.09,3.37,1,10,33.6,0.0,0,9999-12-31,1,0.0,BRKLBNACNPR9,137
1,2016-02-17,12,KNCR11,10,FII KINEA RI,CI,,R$,106.5,106.69,105.67,106.25,106.65,106.0,106.65,77,5640,599258.97,0.0,0,9999-12-31,1,0.0,BRKNCRCTF000,139
1,2016-02-17,12,KNRE11,10,FII KII REAL,CI,,R$,0.93,0.95,0.92,0.92,0.92,0.92,0.98,19,315767,290777.44,0.0,0,9999-12-31,1,0.0,BRKNRECTF006,100
1,2016-02-17,12,KNRI11,10,FII KINEA,CI,,R$,101.39,101.77,99.21,100.16,100.16,100.16,100.77,589,53179,5326742.6,0.0,0,9999-12-31,1,0.0,BRKNRICTF007,163
1,2016-02-17,02,KROT3,10,KROTON,ON NM,,R$,9.6,10.02,9.49,9.8,9.9,9.88,9.91,33701,17347400,170023671.0,0.0,0,9999-12-31,1,0.0,BRKROTACNOR9,118
1,2016-02-17,96,KROT3F,20,KROTON,ON NM,,R$,9.54,10.0,9.31,9.77,9.31,9.31,9.99,136,3473,33958.87,0.0,0,9999-12-31,1,0.0,BRKROTACNOR9,118
1,2016-02-17,62,KROT3T,30,KROTON,ON NM,180,R$,10.45,10.46,10.45,10.45,10.46,0.0,0.0,2,300,3135.89,0.0,0,9999-12-31,1,0.0,BRKROTACNOR9,118
1,2016-02-17,78,KROTC10,70,KROT FM,ON NM,000,R$,0.56,0.62,0.56,0.59,0.6,0.0,0.75,8,12600,7506.0,10.0,0,2016-03-21,1,0.0,BRKROTACNOR9,118
1,2016-02-17,78,KROTC11,70,KROT,ON NM,000,R$,0.17,0.29,0.17,0.25,0.28,0.04,0.29,16,55800,13977.0,11.0,0,2016-03-21,1,0.0,BRKROTACNOR9,118
1,2016-02-17,78,KROTC40,70,KROT FM,ON NM,000,R$,0.3,0.36,0.3,0.35,0.36,0.35,0.44,4,13700,4839.0,10.5,0,2016-03-21,1,0.0,BRKROTACNOR9,118
1,2016-02-17,78,KROTC71,70,KROTE,ON NM,000,R$,2.04,2.04,1.64,1.64,1.64,0.0,0.0,2,130100,213404.0,11.75,0,2017-03-20,1,0.0,BRKROTACNOR9,118
1,2016-02-17,78,KROTC83,70,KROTE,ON NM,000,R$,1.63,1.63,1.3,1.3,1.3,0.0,0.0,2,100100,130163.0,13.25,0,2017-03-20,1,0.0,BRKROTACNOR9,118
1,2016-02-17,78,KROTC9,70,KROT,ON NM,000,R$,1.18,1.28,1.18,1.23,1.28,0.0,0.0,4,13000,16010.0,9.0,0,2016-03-21,1,0.0,BRKROTACNOR9,118
1,2016-02-17,78,KROTC92,70,KROT,ON NM,000,R$,1.08,1.08,1.03,1.05,1.03,0.0,0.0,2,200,211.0,9.2,0,2016-03-21,1,0.0,BRKROTACNOR9,118
1,2016-02-17,78,KROTC94,70,KROT FM,ON NM,000,R$,0.89,0.89,0.87,0.87,0.87,0.0,0.0,2,10000,8772.0,9.4,0,2016-03-21,1,0.0,BRKROTACNOR9,118
1,2016-02-17,78,KROTC96,70,KROT FM,ON NM,000,R$,0.65,0.71,0.65,0.69,0.71,0.22,0.0,2,800,556.0,9.6,0,2016-03-21,1,0.0,BRKROTACNOR9,118
1,2016-02-17,78,KROTC98,70,KROT FM,ON NM,000,R$,0.55,0.55,0.55,0.55,0.55,0.0,0.0,1,200,110.0,9.8,0,2016-03-21,1,0.0,BRKROTACNOR9,118
1,2016-02-17,78,KROTD10,70,KROTE,ON NM,000,R$,0.79,0.79,0.79,0.79,0.79,0.0,0.0,1,100,79.0,9.99,0,2016-04-18,1,0.0,BRKROTACNOR9,118
1,2016-02-17,78,KROTD11,70,KROT,ON NM,000,R$,0.37,0.37,0.37,0.37,0.37,0.0,0.0,1,1000,370.0,11.34,0,2016-04-18,1,0.0,BRKROTACNOR9,118
1,2016-02-17,78,KROTD40,70,KROT,ON NM,000,R$,0.43,0.43,0.43,0.43,0.43,0.0,0.0,1,600,258.0,10.84,0,2016-04-18,1,0.0,BRKROTACNOR9,118
1,2016-02-17,78,KROTD72,70,KROTE,ON NM,000,R$,0.4,0.4,0.37,0.38,0.38,0.0,0.0,4,1640000,633750.0,11.09,0,2016-04-18,1,0.0,BRKROTACNOR9,115
1,2016-02-17,78,KROTE41,70,KROT,ON NM,000,R$,0.67,0.67,0.67,0.67,0.67,0.0,0.0,1,475000,318250.0,11.5,0,2016-05-16,1,0.0,BRKROTACNOR9,118
1,2016-02-17,82,KROTO77,80,KROTE,ON NM,000,R$,0.64,0.64,0.52,0.52,0.52,0.0,0.0,2,100100,52064.0,7.7,0,2017-03-20,1,0.0,BRKROTACNOR9,118
1,2016-02-17,82,KROTO9,80,KROTE,ON NM,000,R$,0.2,0.2,0.2,0.2,0.2,0.0,0.0,1,1000,200.0,9.0,0,2016-03-21,1,0.0,BRKROTACNOR9,118
1,2016-02-17,82,KROTO94,80,KROTE FM,ON NM,000,R$,0.34,0.34,0.34,0.34,0.34,0.0,0.0,95,18000,6120.0,9.4,0,2016-03-21,1,0.0,BRKROTACNOR9,118
1,2016-02-17,82,KROTO97,80,KROTE,ON NM,000,R$,1.4,1.8,1.4,1.69,1.8,0.0,0.0,5,230100,390300.0,9.7,0,2017-03-20,1,0.0,BRKROTACNOR9,118
1,2016-02-17,82,KROTP84,80,KROTE,ON NM,000,R$,0.24,0.24,0.24,0.24,0.24,0.15,0.0,1,1200,288.0,8.49,0,2016-04-18,1,0.0,BRKROTACNOR9,118
1,2016-02-17,82,KROTQ82,80,KROTE,ON NM,000,R$,0.27,0.28,0.27,0.27,0.28,0.0,0.0,2,475000,130625.0,8.2,0,2016-05-16,1,0.0,BRKROTACNOR9,118
1,2016-02-17,82,KROTQ94,80,KROTE,ON NM,000,R$,0.95,0.95,0.95,0.95,0.95,0.0,0.0,1,475000,451250.0,9.4,0,2016-05-16,1,0.0,BRKROTACNOR9,118
1,2016-02-17,02,LAME3,10,LOJAS AMERIC,ON,,R$,10.85,11.42,10.75,11.05,11.18,11.09,11.18,1707,331000,3658234.0,0.0,0,9999-12-31,1,0.0,BRLAMEACNOR9,193
1,2016-02-17,96,LAME3F,20,LOJAS AMERIC,ON,,R$,10.76,11.26,10.76,11.01,11.26,10.6,11.26,30,749,8253.17,0.0,0,9999-12-31,1,0.0,BRLAMEACNOR9,193
1,2016-02-17,02,LAME4,10,LOJAS AMERIC,PN,,R$,18.15,18.65,17.91,18.28,18.41,18.39,18.41,8976,2189400,40022935.0,0.0,0,9999-12-31,1,0.0,BRLAMEACNPR6,193
1,2016-02-17,96,LAME4F,20,LOJAS AMERIC,PN,,R$,18.0,18.57,17.96,18.25,18.07,18.07,18.56,56,1100,20079.62,0.0,0,9999-12-31,1,0.0,BRLAMEACNPR6,193
1,2016-02-17,02,LCAM3,10,LOCAMERICA,ON NM,,R$,3.36,3.37,3.36,3.36,3.37,3.3,3.37,5,1500,5053.0,0.0,0,9999-12-31,1,0.0,BRLCAMACNOR3,112
1,2016-02-17,02,LEVE3,10,METAL LEVE,ON NM,,R$,23.37,23.56,22.87,23.24,23.28,23.28,23.5,1594,220500,5125418.0,0.0,0,9999-12-31,1,0.0,BRLEVEACNOR2,176
1,2016-02-17,96,LEVE3F,20,METAL LEVE,ON NM,,R$,23.38,24.57,23.0,23.3,24.57,23.4,24.57,59,1383,32233.12,0.0,0,9999-12-31,1,0.0,BRLEVEACNOR2,176
1,2016-02-17,02,LIGT3,10,LIGHT S/A,ON NM,,R$,8.5,9.27,8.44,9.06,9.21,9.21,9.24,3777,831600,7535088.0,0.0,0,9999-12-31,1,0.0,BRLIGTACNOR2,117
1,2016-02-17,96,LIGT3F,20,LIGHT S/A,ON NM,,R$,8.62,9.66,8.62,9.11,9.66,8.9,9.66,49,493,4494.64,0.0,0,9999-12-31,1,0.0,BRLIGTACNOR2,117
1,2016-02-17,62,LIGT3T,30,LIGHT S/A,ON NM,016,R$,9.25,9.26,9.25,9.25,9.26,0.0,0.0,2,120000,1110624.0,0.0,0,9999-12-31,1,0.0,BRLIGTACNOR2,117
1,2016-02-17,02,LINX3,10,LINX,ON NM,,R$,47.75,47.75,46.04,47.1,46.85,46.85,47.48,439,75800,3570648.0,0.0,0,9999-12-31,1,0.0,BRLINXACNOR0,107
1,2016-02-17,96,LINX3F,20,LINX,ON NM,,R$,46.89,47.38,46.85,47.19,47.38,46.3,52.0,3,11,519.18,0.0,0,9999-12-31,1,0.0,BRLINXACNOR0,107
1,2016-02-17,02,LIXC4,10,LIX DA CUNHA,PN,,R$,1.14,1.2,1.14,1.17,1.2,1.2,1.3,6,1000,1170.0,0.0,0,9999-12-31,1,0.0,BRLIXCACNPR0,141
1,2016-02-17,02,LLIS3,10,LE LIS BLANC,ON NM,,R$,6.78,7.45,5.95,6.55,6.29,6.16,6.29,1693,1249600,8192481.0,0.0,0,9999-12-31,1,0.0,BRLLISACNOR4,110
1,2016-02-17,96,LLIS3F,20,LE LIS BLANC,ON NM,,R$,6.34,8.01,5.03,6.65,5.03,5.03,6.15,32,998,6645.77,0.0,0,9999-12-31,1,0.0,BRLLISACNOR4,110
1,2016-02-17,02,LOGN3,10,LOG-IN,ON NM,,R$,0.8,0.87,0.77,0.82,0.84,0.8,0.84,634,627900,517375.0,0.0,0,9999-12-31,1,0.0,BRLOGNACNOR3,102
1,2016-02-17,96,LOGN3F,20,LOG-IN,ON NM,,R$,0.81,0.83,0.81,0.82,0.83,0.79,0.99,5,145,119.41,0.0,0,9999-12-31,1,0.0,BRLOGNACNOR3,102
1,2016-02-17,02,LPSB3,10,LOPES BRASIL,ON NM,,R$,2.44,2.52,2.44,2.49,2.52,2.45,2.52,109,34500,86000.0,0.0,0,9999-12-31,1,0.0,BRLPSBACNOR0,110
1,2016-02-17,02,LREN3,10,LOJAS RENNER,ON NM,,R$,16.87,17.74,16.78,17.32,17.23,17.23,17.29,16893,4905600,84990206.0,0.0,0,9999-12-31,1,0.0,BRLRENACNOR1,178
1,2016-02-17,96,LREN3F,20,LOJAS RENNER,ON NM,,R$,16.84,17.73,16.84,17.32,17.14,17.14,17.34,101,3116,53970.01,0.0,0,9999-12-31,1,0.0,BRLRENACNOR1,178
1,2016-02-17,78,LRENC17,70,LREN FM,ON NM,000,R$,0.99,0.99,0.99,0.99,0.99,0.0,0.0,1,2000,1980.0,16.96,0,2016-03-21,1,0.0,BRLRENACNOR1,177
